player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
263469,/player/263469/mohamed-kaba/240002,24,2,2023-09-22,M. Kaba,Mohamed Kaba,"CDM, CM",68,76,2600000,5000,21,2001-10-27,185,71,347,Lecce,31,Serie A,1,SUB,77,NA,2023-08-14,2027,18,France,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),No,5200000,NA,Long Ball Pass,66,52,57,64,64,77,36,51,58,68,38,64,41,45,66,67,63,69,60,65,52,58,73,84,79,53,66,61,60,59,42,56,63,67,65,8,10,13,9,6,NA,61+2,61+2,61+2,60,62,62,62,60,63+2,63+2,63+2,62+2,65+2,65+2,65+2,62+2,64+2,67+2,67+2,67+2,64+2,64+2,66+2,66+2,66+2,64+2,15+2
263514,/player/263514/abdoulaye-kamara/240002,24,2,2023-09-22,A. Kamara,Abdoulaye Kamara,"CM, CDM",62,79,1000000,2000,18,2004-11-06,183,82,22,Borussia Dortmund,19,Bundesliga,1,RES,32,NA,2021-07-20,2024,118,Guinea,NA,NA,NA,Right,3,3,1,Medium/Medium,Normal (170-185),No,2300000,NA,NA,67,43,59,67,58,65,47,41,59,66,44,67,53,40,66,66,66,68,77,64,73,58,68,64,68,34,56,58,49,59,39,59,49,65,62,6,10,10,6,14,NA,57+2,57+2,57+2,59,59,59,59,59,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,61+2,62+2,62+2,62+2,61+2,61+2,61+2,61+2,61+2,61+2,15+2
263555,/player/263555/nikolaos-michelis/240002,24,2,2023-09-22,N. Michelis,Nikolaos Michelis,CB,63,75,1100000,2000,22,2001-03-23,192,79,479,Osasuna,53,La Liga,1,RES,37,Mirandés,NA,2024,22,Greece,NA,NA,NA,Left,3,2,1,Medium/Medium,Lean (185+),No,NA,NA,"Intercept, Slide Tackle",54,34,42,38,63,67,36,29,63,51,33,28,36,31,42,38,56,52,55,58,50,49,70,57,71,26,67,61,36,35,49,55,59,68,67,11,7,5,11,12,NA,44+2,44+2,44+2,40,40,40,40,40,40+2,40+2,40+2,41+2,44+2,44+2,44+2,41+2,54+2,56+2,56+2,56+2,54+2,57+2,63+2,63+2,63+2,57+2,15+2
263571,/player/263571/festy-ebosele/240002,24,2,2023-09-22,F. Ebosele,Festy Ebosele,"RM, RWB",68,78,2600000,5000,20,2002-08-02,180,75,55,Udinese,31,Serie A,1,RM,2,NA,2022-07-01,2027,25,Republic of Ireland,NA,NA,NA,Right,3,2,1,High/Medium,Normal (170-185),No,5200000,#Speedster,Rapid,91,45,57,73,57,76,64,47,44,60,40,73,46,36,50,70,94,89,84,62,79,49,75,80,76,34,70,60,60,58,37,64,58,58,57,5,12,15,14,6,NA,59+2,59+2,59+2,66,63,63,63,66,63+2,63+2,63+2,67+2,61+2,61+2,61+2,67+2,66+2,62+2,62+2,62+2,66+2,65+2,61+2,61+2,61+2,65+2,15+2
263573,/player/263573/ameen-al-dakhil/240002,24,2,2023-09-22,A. Al Dakhil,Ameen Al Dakhil,CB,72,81,4900000,21000,21,2002-03-06,187,70,1796,Burnley,13,Premier League,1,SUB,28,NA,2023-01-13,2026,7,Belgium,NA,NA,NA,Right,3,2,1,Medium/High,Lean (185+),No,10800000,NA,NA,72,27,51,62,72,73,27,22,72,68,25,59,29,16,66,65,69,75,58,69,60,41,80,68,75,24,74,71,15,47,32,70,72,73,71,9,14,9,10,8,NA,48+2,48+2,48+2,50,50,50,50,50,53+2,53+2,53+2,54+2,59+2,59+2,59+2,54+2,64+2,69+2,69+2,69+2,64+2,67+2,72+2,72+2,72+2,67+2,17+2
263575,/player/263575/clemens-riedel/240002,24,2,2023-09-22,C. Riedel,Clemens Riedel,CB,67,79,2300000,4000,19,2003-07-19,186,73,110502,Darmstadt 98,19,Bundesliga,1,SUB,38,NA,2021-07-01,2026,21,Germany,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),No,4600000,NA,NA,43,27,46,54,69,64,36,19,66,62,28,48,31,21,53,56,55,34,58,66,64,48,75,55,66,23,68,68,22,33,35,60,71,68,68,7,15,13,11,11,NA,43+2,43+2,43+2,43,43,43,43,43,45+2,45+2,45+2,46+2,51+2,51+2,51+2,46+2,58+2,62+2,62+2,62+2,58+2,60+2,67+2,67+2,67+2,60+2,17+2
263578,/player/263578/alejandro-balde-martinez/240002,24,2,2023-09-22,Balde,Alejandro Balde Martínez,"LB, RB",81,89,53000000,70000,19,2003-10-18,175,69,241,FC Barcelona,53,La Liga,1,LB,3,NA,2021-01-01,2024,45,Spain,1362,SUB,17,Left,4,3,2,High/Medium,Lean (170-185),No,119300000,#Speedster,"Jockey, Anticipate, Quick Step",91,48,73,78,75,64,79,51,66,80,32,77,56,28,70,80,90,91,81,78,74,53,79,75,63,39,47,75,63,72,41,64,72,80,79,5,8,7,10,13,NA,66+2,66+2,66+2,74,71,71,71,74,73+2,73+2,73+2,76+2,74+2,74+2,74+2,76+2,79+2,74+2,74+2,74+2,79+2,79+2,73+2,73+2,73+2,79+2,16+2
263582,/player/263582/myles-peart-harris/240002,24,2,2023-09-22,M. Peart-Harris,Myles Peart-Harris,"CM, CAM",63,71,1000000,7000,20,2002-09-18,187,70,1925,Brentford,13,Premier League,1,RES,25,NA,2021-07-23,2025,14,England,NA,NA,NA,Right,3,2,1,Medium/Low,Normal (185+),Yes,2100000,NA,NA,63,61,63,63,52,68,63,64,63,66,46,63,54,55,63,64,65,62,64,60,66,61,71,81,70,59,46,53,60,64,62,59,45,55,48,6,7,12,13,13,NA,63+2,63+2,63+2,63,63,63,63,63,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,60+2,59+2,59+2,59+2,60+2,59+2,56+2,56+2,56+2,59+2,15+2
263602,/player/263602/bilal-nadir/240002,24,2,2023-09-22,B. Nadir,Bilal Nadir,"CM, CDM",62,74,950000,4000,19,2003-11-28,179,62,219,Olympique de Marseille,16,Ligue 1,1,SUB,34,NA,2023-08-12,2024,18,France,NA,NA,NA,Left,4,2,1,Medium/Medium,Lean (170-185),No,2000000,NA,NA,60,52,60,61,57,60,49,48,53,67,44,59,41,55,62,63,64,57,66,62,60,63,56,68,53,52,66,53,50,64,58,60,57,62,53,8,12,7,7,13,NA,56+2,56+2,56+2,58,59,59,59,58,60+2,60+2,60+2,59+2,62+2,62+2,62+2,59+2,59+2,61+2,61+2,61+2,59+2,58+2,58+2,58+2,58+2,58+2,16+2
263603,/player/263603/oussama-targhalline/240002,24,2,2023-09-22,O. Targhalline,Oussama Targhalline,"CM, CDM",68,78,2700000,6000,21,2002-05-20,186,70,1738,Le Havre,16,Ligue 1,1,CDM,5,NA,2023-01-06,2025,129,Morocco,NA,NA,NA,Right,3,3,1,Medium/Medium,Lean (185+),No,5900000,NA,NA,51,61,67,68,62,56,56,56,62,72,54,70,59,60,69,71,50,51,64,65,49,70,54,63,47,67,68,64,59,72,54,70,59,63,62,6,7,5,9,8,NA,62+2,62+2,62+2,64,65,65,65,64,67+2,67+2,67+2,64+2,68+2,68+2,68+2,64+2,63+2,66+2,66+2,66+2,63+2,62+2,61+2,61+2,61+2,62+2,14+2
263617,/player/263617/benat-prados-diaz/240002,24,2,2023-09-22,Beñat Prados,Beñat Prados Díaz,"CB, CM, CDM",67,78,2100000,7000,22,2001-02-08,180,72,448,Athletic Club,53,La Liga,1,RES,24,NA,2019-07-01,2025,45,Spain,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (170-185),No,4800000,NA,"Long Ball Pass, Trivela",62,58,63,66,71,54,57,55,65,72,52,58,54,49,54,73,67,57,75,68,74,68,59,57,45,57,69,70,58,64,47,60,74,71,68,15,8,13,9,8,NA,62+2,62+2,62+2,63,64,64,64,63,64+2,64+2,64+2,63+2,65+2,65+2,65+2,63+2,66+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,67+2,67+2,17+2
263620,/player/263620/romeo-lavia/240002,24,2,2023-09-22,R. Lavia,Roméo Lavia,CDM,73,86,7000000,32000,19,2004-01-06,181,75,5,Chelsea,13,Premier League,1,SUB,45,NA,2023-08-18,2030,7,Belgium,1325,RES,18,Right,3,3,1,Medium/High,Normal (170-185),Yes,17700000,NA,NA,70,42,66,75,72,74,50,36,62,78,36,76,60,50,65,75,72,69,73,69,76,59,77,75,75,36,71,72,40,65,51,75,74,73,71,7,7,5,11,13,NA,58+2,58+2,58+2,63,62,62,62,63,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,70+2,72+2,72+2,72+2,70+2,70+2,72+2,72+2,72+2,70+2,16+2
263655,/player/263655/roggerio-nyakossi/240002,24,2,2023-09-22,R. Nyakossi,Roggerio Nyakossi,CB,61,72,650000,3000,19,2004-01-13,194,91,219,Olympique de Marseille,16,Ligue 1,1,RES,98,NA,2022-07-19,2026,47,Switzerland,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (185+),No,1400000,#Strength,NA,60,26,41,44,59,77,36,22,58,45,24,39,31,25,42,49,55,64,34,56,44,37,75,64,90,23,59,56,24,46,40,58,57,62,60,15,13,12,5,8,NA,42+2,42+2,42+2,41,41,41,41,41,42+2,42+2,42+2,44+2,46+2,46+2,46+2,44+2,53+2,55+2,55+2,55+2,53+2,55+2,61+2,61+2,61+2,55+2,15+2
263714,/player/263714/ed-mcjannet/240002,24,2,2023-09-22,E. McJannet,Ed McJannett,"CAM, CM",57,77,450000,2000,19,2004-01-25,177,69,347,Lecce,31,Serie A,1,RES,31,NA,2023-01-31,2025,25,Republic of Ireland,NA,NA,NA,Right,2,2,1,Medium/Medium,Normal (170-185),No,1300000,NA,NA,62,51,54,61,40,44,51,54,52,55,40,61,52,50,52,60,60,64,58,64,74,61,44,44,42,39,47,36,52,60,51,60,45,36,32,14,9,15,9,7,NA,56+2,56+2,56+2,57,58,58,58,57,57+2,57+2,57+2,57+2,54+2,54+2,54+2,57+2,48+2,47+2,47+2,47+2,48+2,47+2,44+2,44+2,44+2,47+2,16+2
263765,/player/263765/tom-bischof/240002,24,2,2023-09-22,T. Bischof,Tom Bischof,CAM,66,86,2400000,3000,18,2005-06-28,176,66,10029,TSG Hoffenheim,19,Bundesliga,1,RES,39,NA,2021-07-01,2025,21,Germany,NA,NA,NA,Left,3,3,1,Medium/Medium,Lean (170-185),No,6500000,NA,NA,61,55,65,71,43,50,52,55,40,72,47,70,61,52,66,71,63,59,77,62,81,55,41,59,44,55,56,34,55,69,54,65,37,53,52,9,13,12,13,6,NA,57+2,57+2,57+2,64,63,63,63,64,66+2,66+2,66+2,64+2,64+2,64+2,64+2,64+2,55+2,56+2,56+2,56+2,55+2,53+2,48+2,48+2,48+2,53+2,16+2
263781,/player/263781/vanderson-de-oliveira-campos/240002,24,2,2023-09-22,Vanderson,Vanderson de Oliveira Campos,"RB, RM, RWB",77,84,20500000,37000,22,2001-06-21,173,74,69,Monaco,16,Ligue 1,1,RWB,2,NA,2022-01-01,2027,54,Brazil,NA,NA,NA,Right,3,3,2,High/Medium,Lean (170-185),No,43100000,NA,Technical,78,62,74,76,72,71,77,63,68,76,61,77,69,72,67,76,79,77,76,75,76,62,77,77,67,59,71,72,72,74,49,72,71,74,74,8,8,6,6,7,NA,70+2,70+2,70+2,74,73,73,73,74,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,75+2,72+2,72+2,72+2,75+2,15+2
263785,/player/263785/ruan-tressoldi-netto/240002,24,2,2023-09-22,Ruan,Ruan Tressoldi Netto,CB,71,75,2400000,9000,24,1999-06-07,187,78,111974,Sassuolo,31,Serie A,1,LCB,44,NA,2021-08-11,2026,54,Brazil,NA,NA,NA,Right,2,2,1,Low/High,Normal (185+),No,4300000,NA,NA,63,29,44,59,73,65,35,26,70,62,29,58,33,27,39,63,59,67,48,69,57,35,70,55,69,24,68,73,28,33,45,51,72,74,74,9,6,10,12,15,NA,48+2,48+2,48+2,49,49,49,49,49,49+2,49+2,49+2,51+2,52+2,52+2,52+2,51+2,63+2,64+2,64+2,64+2,63+2,65+2,71+2,71+2,71+2,65+2,17+2
263804,/player/263804/yukhym-konoplia/240002,24,2,2023-09-22,Y. Konoplia,Yukhym Konoplia,"RB, RWB",68,75,2300000,500,23,1999-08-26,180,74,101059,Shakhtar Donetsk,332,Premier League,1,SUB,26,NA,2019-07-01,2026,49,Ukraine,1366,RB,4,Right,2,2,1,Medium/Medium,Normal (170-185),No,5500000,NA,NA,77,43,63,60,64,62,68,35,55,71,38,56,57,33,50,58,75,79,77,61,62,59,67,71,58,41,61,60,61,64,36,63,63,69,64,8,6,12,7,10,NA,56+2,56+2,56+2,61,59,59,59,61,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,66+2,63+2,63+2,63+2,66+2,66+2,63+2,63+2,63+2,66+2,14+2
263805,/player/263805/tymur-puzankov/240002,24,2,2023-09-22,T. Puzankov,Tymur Puzankov,GK,60,76,575000,500,20,2003-03-04,194,83,101059,Shakhtar Donetsk,332,Premier League,1,SUB,12,NA,2021-07-01,2024,49,Ukraine,NA,NA,NA,Right,2,1,1,Medium/Medium,Lean (185+),No,1600000,NA,NA,NA,NA,NA,NA,NA,NA,12,7,13,18,7,14,10,12,21,18,64,65,60,48,62,50,66,33,61,5,28,7,4,29,14,29,9,12,13,57,58,66,61,62,64,25+2,25+2,25+2,24,24,24,24,24,23+2,23+2,23+2,25+2,20+2,20+2,20+2,25+2,23+2,21+2,21+2,21+2,23+2,23+2,22+2,22+2,22+2,23+2,59+2
263815,/player/263815/abner-vinicius-da-silva-santos/240002,24,2,2023-09-22,Abner,Abner Vinicius da Silva Santos,LB,72,81,5000000,13000,23,2000-05-27,181,75,449,Real Betis,53,La Liga,1,SUB,20,NA,2023-01-15,2029,54,Brazil,NA,NA,NA,Left,2,2,1,High/Medium,Normal (170-185),No,11500000,NA,Whipped Cross,80,51,72,71,66,62,76,48,54,75,53,71,75,37,74,72,80,80,79,62,67,52,67,69,55,51,69,65,72,67,42,56,65,71,72,11,13,10,14,9,NA,62+2,62+2,62+2,69,67,67,67,69,69+2,69+2,69+2,71+2,69+2,69+2,69+2,71+2,71+2,69+2,69+2,69+2,71+2,70+2,66+2,66+2,66+2,70+2,17+2
263829,/player/263829/vitor-manuel-carvalho-oliveira/240002,24,2,2023-09-22,Vitinha,Vítor Manuel Carvalho Oliveira,ST,76,81,11500000,34000,23,2000-03-15,178,74,219,Olympique de Marseille,16,Ligue 1,1,SUB,9,NA,2023-02-01,2027,38,Portugal,NA,NA,NA,Right,3,3,1,High/Medium,Normal (170-185),No,22700000,NA,NA,76,75,62,75,33,81,58,76,75,66,70,77,55,48,59,74,78,75,71,75,76,81,88,79,80,70,86,36,76,65,65,72,23,29,22,5,8,6,9,15,NA,76+2,76+2,76+2,72,74,74,74,72,72+2,72+2,72+2,72+2,66+2,66+2,66+2,72+2,55+2,54+2,54+2,54+2,55+2,52+2,51+2,51+2,51+2,52+2,16+2
263880,/player/263880/julen-agirrezabala/240002,24,2,2023-09-22,Agirrezabala,Julen Agirrezabala,GK,73,83,6000000,13000,22,2000-12-26,187,80,448,Athletic Club,53,La Liga,1,SUB,13,NA,2018-07-01,2025,45,Spain,NA,NA,NA,Left,3,1,1,Medium/Medium,Lean (185+),No,13800000,NA,NA,NA,NA,NA,NA,NA,NA,16,7,5,37,15,13,7,9,40,29,30,36,33,64,35,55,55,26,60,10,24,12,6,46,13,36,10,13,12,72,74,73,73,72,32,25+2,25+2,25+2,25,27,27,27,25,29+2,29+2,29+2,28+2,31+2,31+2,31+2,28+2,24+2,28+2,28+2,28+2,24+2,23+2,23+2,23+2,23+2,23+2,72+2
263908,/player/263908/bradley-locko/240002,24,2,2023-09-22,B. Locko,Bradley Locko,"LB, LWB",72,79,4500000,9000,21,2002-05-06,180,65,378,Brest,16,Ligue 1,1,LB,2,NA,2023-07-27,2027,18,France,NA,NA,NA,Left,2,2,1,Medium/Medium,Normal (170-185),No,9900000,NA,NA,73,51,62,69,69,69,65,48,69,70,28,70,60,42,60,70,72,74,64,67,69,59,75,73,67,55,65,68,56,52,49,64,69,70,70,13,11,7,9,12,NA,62+2,62+2,62+2,64,63,63,63,64,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,69+2,68+2,68+2,68+2,69+2,70+2,69+2,69+2,69+2,70+2,17+2
263920,/player/263920/massamba-ndiaye/240002,24,2,2023-09-22,M. Ndiaye,Massamba Ndiaye,GK,64,72,1100000,2000,21,2001-10-08,202,80,1815,Clermont,16,Ligue 1,1,SUB,1,NA,2023-08-03,2027,136,Senegal,NA,NA,NA,Right,2,1,1,Medium/Medium,Lean (185+),No,2400000,NA,NA,NA,NA,NA,NA,NA,NA,11,7,11,17,8,7,12,11,16,19,19,33,23,50,23,50,57,23,73,6,25,12,6,33,19,26,6,11,12,63,65,66,63,66,25,22+2,22+2,22+2,17,20,20,20,17,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,20+2,20+2,20+2,18+2,18+2,22+2,22+2,22+2,18+2,63+2
263922,/player/263922/mohamed-kone/240002,24,2,2023-09-22,M. Koné,Mohamed Koné,GK,61,70,650000,2000,21,2002-03-07,186,78,1738,Le Havre,16,Ligue 1,1,RES,16,NA,2022-07-01,2025,108,Côte d'Ivoire,NA,NA,NA,Right,3,1,1,Medium/Medium,Normal (185+),No,1400000,NA,NA,NA,NA,NA,NA,NA,NA,13,7,14,21,5,14,10,12,17,13,17,28,22,59,21,42,51,17,60,6,17,13,7,22,11,30,5,11,14,62,58,56,57,63,21,21+2,21+2,21+2,18,19,19,19,18,19+2,19+2,19+2,19+2,19+2,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,21+2,21+2,21+2,18+2,60+2
263929,/player/263929/matteo-cancellieri/240002,24,2,2023-09-22,M. Cancellieri,Matteo Cancellieri,"RM, CF",72,82,5000000,22000,20,2002-08-12,180,79,1746,Empoli,31,Serie A,1,RM,20,Lazio,NA,2024,27,Italy,NA,NA,NA,Left,3,4,1,High/Medium,Normal (170-185),No,NA,NA,"Rapid, Flair, Trivela",81,69,69,77,38,63,69,64,55,71,70,79,76,70,65,77,78,84,83,66,80,74,72,58,66,77,59,33,65,65,67,64,31,42,41,11,15,11,6,9,NA,69+2,69+2,69+2,73,72,72,72,73,72+2,72+2,72+2,71+2,66+2,66+2,66+2,71+2,58+2,55+2,55+2,55+2,58+2,55+2,50+2,50+2,50+2,55+2,16+2
263943,/player/263943/javier-serrano-martinez/240002,24,2,2023-09-22,Javi Serrano,Javier Serrano Martínez,"CM, CDM, CB",62,77,950000,6000,20,2003-01-16,175,70,209,Sturm Graz,80,Bundesliga,1,SUB,14,Atlético Madrid,NA,2024,45,Spain,NA,NA,NA,Right,3,2,1,Medium/High,Normal (170-185),No,NA,NA,Slide Tackle,69,56,58,63,60,65,48,57,50,63,40,61,43,48,64,65,74,65,58,61,79,56,66,65,63,55,71,64,60,62,62,57,61,59,61,9,12,10,6,12,NA,59+2,59+2,59+2,61,61,61,61,61,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,63+2,63+2,63+2,61+2,61+2,61+2,61+2,61+2,61+2,15+2
263955,/player/263955/ben-knight/240002,24,2,2023-09-22,B. Knight,Ben Knight,RW,60,74,600000,12000,21,2002-06-14,170,59,10,Manchester City,13,Premier League,1,RES,96,NA,2018-09-25,2025,14,England,NA,NA,NA,Left,3,3,1,Medium/Medium,Lean (170-),No,1500000,NA,Technical,67,57,52,68,28,38,55,59,41,53,53,68,50,50,41,65,72,62,84,43,89,64,41,41,36,49,37,29,54,58,57,52,22,29,30,12,9,6,10,11,NA,56+2,56+2,56+2,60,59,59,59,60,59+2,59+2,59+2,58+2,51+2,51+2,51+2,58+2,45+2,40+2,40+2,40+2,45+2,42+2,35+2,35+2,35+2,42+2,14+2
264010,/player/264010/joel-mvuka/240002,24,2,2023-09-22,J. Mvuka,Joel Mvuka,"RM, LM",69,79,3100000,8000,20,2002-11-12,173,65,217,Lorient,16,Ligue 1,1,RES,93,NA,2023-01-31,2027,36,Norway,NA,NA,NA,Right,3,4,1,High/Medium,Lean (170-185),No,6800000,#Acrobat,"Rapid, Quick Step",89,57,59,74,41,46,64,60,47,59,48,73,56,42,55,71,90,88,91,59,88,59,55,71,33,51,44,42,65,62,49,66,43,38,38,14,6,13,10,13,NA,62+2,62+2,62+2,69,66,66,66,69,66+2,66+2,66+2,68+2,60+2,60+2,60+2,68+2,58+2,51+2,51+2,51+2,58+2,56+2,45+2,45+2,45+2,56+2,16+2
264027,/player/264027/sacha-delaye/240002,24,2,2023-09-22,S. Delaye,Sacha Delaye,"LM, CAM",65,79,1800000,5000,21,2002-04-23,171,60,70,Montpellier,16,Ligue 1,1,SUB,19,NA,2021-05-23,2025,18,France,NA,NA,NA,Right,4,3,1,Medium/Medium,Normal (170-185),No,4700000,NA,NA,63,52,63,71,54,47,56,54,54,68,39,70,62,53,64,71,64,62,75,61,84,55,47,57,37,48,61,55,59,62,47,60,48,59,53,11,6,5,13,14,NA,58+2,58+2,58+2,63,63,63,63,63,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,59+2,59+2,58+2,55+2,55+2,55+2,58+2,16+2
264035,/player/264035/jesurun-rak-sakyi/240002,24,2,2023-09-22,J. Rak-Sakyi,Jesurun Rak-Sakyi,RW,71,80,4100000,20000,20,2002-10-05,178,73,1799,Crystal Palace,13,Premier League,1,SUB,49,NA,2021-04-12,2027,14,England,NA,NA,NA,Left,4,3,1,High/Medium,Lean (170-185),No,8600000,NA,"Technical, Flair",84,66,63,75,24,53,64,68,42,63,62,74,69,58,53,75,82,85,82,64,84,65,56,73,49,64,35,21,66,67,61,74,22,22,21,13,9,5,12,14,NA,66+2,66+2,66+2,71,69,69,69,71,69+2,69+2,69+2,70+2,62+2,62+2,62+2,70+2,52+2,45+2,45+2,45+2,52+2,48+2,36+2,36+2,36+2,48+2,17+2
264039,/player/264039/lewis-dobbin/240002,24,2,2023-09-22,L. Dobbin,Lewis Norman Dobbin,"LM, ST",63,74,1100000,6000,20,2003-01-03,181,71,7,Everton,13,Premier League,1,SUB,61,NA,2020-01-09,2025,14,England,NA,NA,NA,Right,2,3,1,Medium/Low,Lean (170-185),Yes,2300000,NA,Technical,80,61,54,66,25,51,53,63,53,57,56,66,58,38,44,63,77,82,76,58,74,64,63,58,53,56,36,18,62,59,63,60,26,20,18,7,13,6,6,6,NA,62+2,62+2,62+2,64,63,63,63,64,62+2,62+2,62+2,62+2,54+2,54+2,54+2,62+2,46+2,41+2,41+2,41+2,46+2,43+2,36+2,36+2,36+2,43+2,13+2
264044,/player/264044/mattia-viti/240002,24,2,2023-09-22,M. Viti,Mattia Viti,CB,72,81,4900000,18000,21,2002-01-24,190,82,111974,Sassuolo,31,Serie A,1,SUB,21,Nice,NA,2024,27,Italy,NA,NA,NA,Left,3,2,1,Medium/Medium,Lean (185+),No,NA,NA,NA,70,35,50,53,74,71,35,26,74,67,33,45,42,29,57,60,67,73,60,68,52,56,80,67,73,32,68,72,31,39,40,63,73,75,73,13,11,13,6,11,NA,51+2,51+2,51+2,49,50,50,50,49,51+2,51+2,51+2,52+2,56+2,56+2,56+2,52+2,64+2,67+2,67+2,67+2,64+2,67+2,72+2,72+2,72+2,67+2,17+2
264076,/player/264076/david-vraciu/240002,24,2,2023-09-22,D. Vraciu,Andrei David Silviu Vraciu,"CAM, CM",60,72,600000,3000,21,2002-06-26,185,74,1861,Almería,53,La Liga,1,RES,36,NA,2021-07-01,2024,39,Romania,NA,NA,NA,Left,5,3,1,High/Low,Lean (185+),No,1400000,NA,NA,61,56,60,61,41,45,55,55,51,64,53,62,56,43,61,60,63,59,60,54,59,57,51,34,49,59,46,31,53,64,49,62,41,44,39,6,13,8,5,14,NA,56+2,56+2,56+2,59,59,59,59,59,60+2,60+2,60+2,58+2,57+2,57+2,57+2,58+2,48+2,49+2,49+2,49+2,48+2,47+2,45+2,45+2,45+2,47+2,14+2
264079,/player/264079/kandet-diawara/240002,24,2,2023-09-22,K. Diawara,Kandet Diawara,"LW, RW",63,70,975000,4000,23,2000-02-10,180,75,1738,Le Havre,16,Ligue 1,1,RES,15,NA,2023-07-04,2026,18,France,NA,NA,NA,Right,3,3,1,Medium/Medium,Lean (170-185),No,2100000,NA,NA,78,61,52,66,24,50,54,59,52,55,57,66,53,37,39,65,79,77,75,61,65,72,60,62,49,57,37,23,63,57,43,60,22,19,21,12,8,13,7,11,NA,62+2,62+2,62+2,63,63,63,63,63,61+2,61+2,61+2,62+2,53+2,53+2,53+2,62+2,47+2,41+2,41+2,41+2,47+2,44+2,36+2,36+2,36+2,44+2,15+2
264095,/player/264095/hugo-sotelo-gomez/240002,24,2,2023-09-22,Hugo Sotelo,Hugo Sotelo Gómez,"CM, RM",61,76,775000,2000,19,2003-12-19,180,75,450,Celta de Vigo,53,La Liga,1,RES,30,NA,2021-07-01,2024,45,Spain,NA,NA,NA,Right,3,3,1,Medium/Medium,Normal (170-185),No,2100000,NA,NA,64,60,60,63,41,45,55,65,40,61,42,65,45,46,63,63,63,65,60,66,59,51,49,35,55,62,29,65,65,67,52,48,22,50,28,14,9,7,9,15,NA,60+2,60+2,60+2,63,63,63,63,63,64+2,64+2,64+2,62+2,61+2,61+2,61+2,62+2,52+2,53+2,53+2,53+2,52+2,50+2,46+2,46+2,46+2,50+2,17+2
264097,/player/264097/alejandro-rodriguez-lorite/240002,24,2,2023-09-22,Alex Rodríguez,Alejandro Rodríguez Lorite,RWB,58,70,475000,3000,21,2002-03-21,178,73,1860,Getafe,53,La Liga,1,RES,32,NA,2020-08-01,2024,45,Spain,NA,NA,NA,Right,3,2,1,Medium/Medium,Normal (170-185),No,1100000,NA,NA,58,26,47,54,56,55,59,22,52,52,28,56,36,32,42,53,53,62,45,60,72,26,54,49,58,29,54,59,44,36,36,39,52,57,60,14,15,11,10,15,NA,44+2,44+2,44+2,49,46,46,46,49,47+2,47+2,47+2,50+2,48+2,48+2,48+2,50+2,56+2,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,56+2,18+2
